channel,telemetry_01,telemetry_02,telemetry_03,telemetry_04,telemetry_05,telemetry_06,telemetry_07,telemetry_08,telemetry_09,telemetry_10,telemetry_11,telemetry_12,telemetry_13,telemetry_14,telemetry_15,telemetry_16,telemetry_17,telemetry_18,telemetry_19,telemetry_20,telemetry_21,telemetry_22,telemetry_23,telemetry_24,telemetry_25,telemetry_26,telemetry_27,telemetry_28
telemetry_11,0.039702292534405326,-0.0027852631172919956,,0.017943043956374364,-0.008058845277664194,0.4288664328737734,-0.3210490064020764,,-0.0013339918772266332,-0.029071630531469207,1.0,-0.42491540866044913,0.10676111049047753,,-0.17653773466154868,-0.03605769161419717,,-0.06125066137262023,-0.12597727252913488,,-0.1289210467160398,0.03579234010915977,0.14269812920787678,0.20204070205791577,-0.06473989221362751,0.20558279003899466,,-0.10202597021109637
telemetry_12,-0.07008152044202873,0.0003223217710925799,,0.007019607676507563,-0.0012193428077275838,-0.8393199850155137,0.5923489576921874,,-0.000941887157926211,0.0025914338479611702,-0.42491540866044913,1.0,-0.24617396921564336,,0.33262866689195847,0.10312327728452717,,0.10196425459019075,0.24329315392548745,,0.2417256902306428,-0.09185084514626808,-0.26292888167231393,-0.4068990260076744,0.16392887702820202,-0.38775297072010345,,0.23480186430207076
telemetry_13,0.07233571237665769,-0.001137411573263524,,-0.0019333959642140693,0.005358105427862093,0.24127009388944487,0.25623964667255184,,-0.004231789022163768,-0.0013060015559056169,0.10676111049047753,-0.24617396921564336,1.0,,0.3437295510079343,-0.6698182041902984,,-0.04382473737423265,0.5316619232765876,,0.5334812523050523,0.6401579581908151,-0.4410963998889002,-0.056282609485065305,-0.7617223839577618,0.00300081644237351,,-0.7440856392973731
telemetry_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telemetry_15,-0.015136161667688237,0.0025520222261137893,,0.006978739304507128,0.015982931391340386,-0.3399786100889257,0.5556035216236219,,0.0046722208649769585,-0.011231393037922583,-0.17653773466154868,0.33262866689195847,0.3437295510079343,,1.0,-0.4712639116035782,,0.09202489224266944,0.5182021501046606,,0.5196237346509137,0.45420524963512166,-0.9536594958970586,-0.30199646677189723,-0.44104959176838976,-0.14646765038547643,,-0.4042190814167156
telemetry_16,-0.06482771468400651,0.0028930231290925533,,0.002622811672145907,-0.003322581260549837,-0.10176484975927902,-0.3776880442547573,,0.002609054629837302,0.01683572725298385,-0.03605769161419717,0.10312327728452717,-0.6698182041902984,,-0.4712639116035782,1.0,,0.03073665365516991,-0.6621955880831988,,-0.6626179330036642,-0.6772163188648607,0.5589630618185509,0.13829606293754035,0.7837219221433869,0.061137335123846295,,0.7491927517037896
telemetry_17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telemetry_18,-0.22065804152204024,-0.005515404266272119,,0.002913781370484563,-0.016286898121371313,-0.10421573321113572,0.06597398363038477,,-0.008177978355731306,0.007901851595491626,-0.06125066137262023,0.10196425459019075,-0.04382473737423265,,0.09202489224266944,0.03073665365516991,,1.0,-0.012001668122413245,,-0.013716364095076514,-0.026958734860247753,-0.07536951672240993,-0.04304139415399972,0.03391785425078223,-0.4508123955118922,,0.040980152776011664
telemetry_19,0.04210083272083128,0.002211869629086181,,0.004960534143992762,-0.001416703435540876,-0.24548383444038382,0.547056779237008,,-0.0022347931285015016,-0.009543819962042408,-0.12597727252913488,0.24329315392548745,0.5316619232765876,,0.5182021501046606,-0.6621955880831988,,-0.012001668122413245,1.0,,0.9634807054012698,0.635515018347692,-0.5773380766159408,-0.29804835035729776,-0.6586881059838915,-0.2317914983510287,,-0.6001898991229081
telemetry_20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telemetry_21,0.04164174127101558,0.0027163888533518203,,0.0028107876195692925,0.0006956740885558836,-0.244547585229578,0.5471048250625242,,-0.002847413744183619,-0.012000300496365407,-0.1289210467160398,0.2417256902306428,0.5334812523050523,,0.5196237346509137,-0.6626179330036642,,-0.013716364095076514,0.9634807054012698,,1.0,0.6379256252047569,-0.578480729026778,-0.29724361038223324,-0.660209049826419,-0.23191888948885372,,-0.6009045412129419
telemetry_22,0.062493888458234274,0.0020519561934958593,,0.0010072365738887984,0.00539242407928356,0.08903528499306487,0.3677048766321438,,0.00673927651121255,-0.006150549538971051,0.03579234010915977,-0.09185084514626808,0.6401579581908151,,0.45420524963512166,-0.6772163188648607,,-0.026958734860247753,0.635515018347692,,0.6379256252047569,1.0,-0.5349796691741365,-0.13988207228757366,-0.7460932144288184,-0.06584050645475985,,-0.7161671980325892
telemetry_23,-0.00010160418022500956,-0.00018746045006311733,,-0.006391247177563596,-0.012825411681525423,0.2715050400673305,-0.5598546478006996,,-0.0044313956355264,0.012358979197892962,0.14269812920787678,-0.26292888167231393,-0.4410963998889002,,-0.9536594958970586,0.5589630618185509,,-0.07536951672240993,-0.5773380766159408,,-0.578480729026778,-0.5349796691741365,1.0,0.2899533298022105,0.5469245160844125,0.13508025725398592,,0.5092146669838937
telemetry_24,0.022713696435962695,0.0011461194341814147,,0.05897719167093308,0.005414520943360141,0.4068046935110452,-0.4144269711083388,,-0.001166310701114375,0.04940307903406822,0.20204070205791577,-0.4068990260076744,-0.056282609485065305,,-0.30199646677189723,0.13829606293754035,,-0.04304139415399972,-0.29804835035729776,,-0.29724361038223324,-0.13988207228757366,0.2899533298022105,1.0,0.13109122617966582,0.21611246314947344,,0.08608997471054047
telemetry_25,-0.07459845770382133,0.000467046575587742,,0.003219555559278414,-0.002220029188119386,-0.1592641584124716,-0.40559159885334256,,0.005439364454046252,0.005844067221738083,-0.06473989221362751,0.16392887702820202,-0.7617223839577618,,-0.44104959176838976,0.7837219221433869,,0.03391785425078223,-0.6586881059838915,,-0.660209049826419,-0.7460932144288184,0.5469245160844125,0.13109122617966582,1.0,0.06136545152547931,,0.8534503136991555
telemetry_26,0.17165888826128164,0.00018303515611627763,,-0.005485592113169546,-0.00045995072653440765,0.3847970751027222,-0.3440392311204485,,0.010899333296678025,-0.004313927071323972,0.20558279003899466,-0.38775297072010345,0.00300081644237351,,-0.14646765038547643,0.061137335123846295,,-0.4508123955118922,-0.2317914983510287,,-0.23191888948885372,-0.06584050645475985,0.13508025725398592,0.21611246314947344,0.06136545152547931,1.0,,0.01955310558826687
telemetry_27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telemetry_28,-0.07308826682999586,0.00674220635896736,,0.0061327740667654245,-0.0044752104198229085,-0.23000754096138304,-0.3304820910397062,,0.008668935138175888,0.010076628710095643,-0.10202597021109637,0.23480186430207076,-0.7440856392973731,,-0.4042190814167156,0.7491927517037896,,0.040980152776011664,-0.6001898991229081,,-0.6009045412129419,-0.7161671980325892,0.5092146669838937,0.08608997471054047,0.8534503136991555,0.01955310558826687,,1.0
