uav_id,channel,n_cycles,pearson_cycle,spearman_cycle,pearson_rul,spearman_rul,linear_slope_per_cycle,theil_sen_slope_per_cycle,first_value,last_value,last_minus_first,early_mean,late_mean,early_to_late_change,early_to_late_effect_size
UAV_0001,telemetry_17,259,,,,,0.0,0.0,40.41581228213973,40.41581228213973,0.0,40.41581228213973,40.41581228213973,0.0,0.0
UAV_0001,telemetry_18,259,0.933068063617752,0.9357712683294078,-0.933068063617752,-0.9357712683294078,0.005081814389121916,0.005368752958855413,-105.48396588180913,-104.0982426569088,1.3857232249003317,-105.24924997693755,-104.21555781359277,1.0336921633447815,2.5336103072061205
UAV_0001,telemetry_19,259,0.8224839382939211,0.8087767041255413,-0.8224839382939211,-0.8087767041255413,0.011220657589646747,0.01094906247602411,33504.04891490564,33507.12793917462,3.0790242689836305,33503.91549996811,33506.41596958412,2.5004696160103776,2.446722775919611
UAV_0001,telemetry_20,259,,,,,0.0,0.0,-164.8973841769026,-164.8973841769026,0.0,-164.89738417690256,-164.89738417690256,0.0,
UAV_0001,telemetry_21,259,0.8606196309386124,0.8732298975088678,-0.8606196309386124,-0.8732298975088678,0.01222664683065231,0.01271699159684588,34959.879196734495,34964.14665577177,4.267459037277149,34960.42253369415,34963.06281173246,2.6402780383068603,2.4808905841611484
UAV_0001,telemetry_22,259,0.6953049939404371,0.680944477370423,-0.6953049939404371,-0.680944477370423,0.790562221683606,0.7227441388325699,22971.071725068214,23208.67856159869,237.60683653047454,23001.082153225954,23168.53485126708,167.45269804112468,1.966009029043515
UAV_0001,telemetry_23,259,-0.4081731804953373,-0.40253900719016994,0.4081731804953373,0.40253900719016994,-0.04933646500443086,-0.0559284588696154,-17380.129104313994,-17406.38808578954,-26.258981475544715,-17394.117490217704,-17404.33044323113,-10.212953013426159,-1.12792919408206
UAV_0001,telemetry_24,259,0.1310119013846574,0.8054793101304728,-0.1310119013846574,-0.8054793101304728,0.07702788689047992,0.07383267953065206,-3645.513540864142,-3628.2383873414105,17.27515352273167,-3652.7791337735025,-3626.478782156181,26.300351617321667,0.5971430573486027
UAV_0001,telemetry_25,259,-0.8372365080330886,-0.8365414782534922,0.8372365080330886,0.8365414782534922,-0.009455174939020771,-0.00930745618437252,-171.835389591714,-174.9952761085495,-3.159886516835485,-171.68989925467773,-173.64554647580354,-1.9556472211258153,-2.3116558115538393
UAV_0001,telemetry_26,259,0.969769236882845,0.971740076391239,-0.969769236882845,-0.971740076391239,1.6972803365378408,1.7733827765030954,-6977.909304560495,-6517.519996532872,460.389308027623,-6936.53217673253,-6588.651947420342,347.880229312188,2.653375031738721
UAV_0001,telemetry_27,259,,,,,0.0,0.0,969.0302044744708,969.0302044744708,0.0,969.0302044744707,969.0302044744707,0.0,0.0
UAV_0001,telemetry_28,259,-0.8304892826692293,-0.8226797715169808,0.8304892826692293,0.8226797715169808,-0.7422316397846526,-0.6677503210005178,-9709.482936293503,-9967.032945692752,-257.55000939924867,-9722.052277081348,-9881.426145601772,-159.37386852042437,-2.3804866505326743
UAV_0002,telemetry_01,253,0.017525738479241063,-0.009452375765282305,-0.017525738479241063,0.009452375765282305,0.00268308028663588,-0.00016029149748976007,99.00537535116018,86.82595649429902,-12.179418856861162,86.45189315359514,89.59805562722251,3.1461624736273706,0.2808259968568878
UAV_0002,telemetry_02,253,-0.1451599479273935,-0.14325062134031666,0.1451599479273935,0.14325062134031666,-0.014658297941272333,0.001800640639753874,25.000144218205044,3.5377703279270643,-21.46237389027798,13.504604731896011,10.700383763389764,-2.8042209685062467,-0.3794800904774693
UAV_0002,telemetry_03,253,,,,,0.0,0.0,30377.82504938608,30377.82504938608,0.0,30377.82504938608,30377.82504938608,0.0,0.0
UAV_0002,telemetry_04,253,0.08126154961579651,0.06929722714960847,-0.08126154961579651,-0.06929722714960847,6.618903681856186e-05,9.766471861856882e-05,-125.9435495462157,-125.86247622708724,0.08107331912846405,-125.90769020057414,-125.89137866378414,0.01631153678999908,0.27365754254463887
UAV_0002,telemetry_05,253,-0.08809353845962517,-0.08981313106612662,0.08809353845962517,0.08981313106612662,-2.9970966866477216e-06,-5.314200177214866e-06,-113.52331488906248,-113.52233779406892,0.0009770949935585804,-113.52512708770308,-113.52590189732605,-0.0007748096229676094,-0.3112087585839602
UAV_0002,telemetry_06,253,-0.7061158394732379,-0.6684974688775713,0.7061158394732379,0.6684974688775713,-0.01348841601033164,-0.014903885034186888,-137.82320261077132,-144.41827649639697,-6.595073885625652,-138.48372664350654,-141.41843948848077,-2.9347128449742286,-2.099394807253726
UAV_0002,telemetry_07,253,0.6724568435712883,0.677855073445295,-0.6724568435712883,-0.677855073445295,0.0003205477296036579,0.0,140.5912754437698,140.67722414279535,0.08594869902555047,140.59127544376977,140.67216833697032,0.0808928932005415,2.318972429412952
UAV_0002,telemetry_08,253,,,,,0.0,0.0,-4680.605940223165,-4680.605940223165,0.0,-4680.605940223166,-4680.605940223166,0.0,0.0
UAV_0002,telemetry_09,253,0.05776827180260441,0.06253343826092884,-0.05776827180260441,-0.06253343826092884,0.0078039491380754574,0.004070463134683413,-139.41625859802227,-149.95901568097332,-10.542757082951056,-153.1676318989824,-151.70825240105754,1.459379497924857,0.14762390526627148
UAV_0002,telemetry_10,253,-0.03067351325317239,0.041201865577079555,0.03067351325317239,-0.041201865577079555,-0.000848299951809729,0.0019096461408818696,-62.80189226123102,-60.98833987740233,1.8135523838286858,-62.09452042632313,-62.30931039249699,-0.2147899661738606,-0.10613083302542246
UAV_0002,telemetry_11,253,-0.43437412609397313,-0.7462220555069767,0.43437412609397313,0.7462220555069767,-0.003364387480610876,-0.0024904684324287647,62.15688189251676,61.6900066326799,-0.4668752598368542,62.42550786489707,61.69946154616576,-0.7260463187313135,-1.2809605999959064
UAV_0002,telemetry_12,253,0.6629982784289096,0.6278728836166403,-0.6629982784289096,-0.6278728836166403,0.021932058906548674,0.022254047260276705,638.5263580320543,647.5823026529349,9.05594462088061,638.6255869523524,643.3180703674973,4.69248341514492,1.9384260944794864
UAV_0002,telemetry_13,253,0.6194956800243733,0.5862866449994146,-0.6194956800243733,-0.5862866449994146,0.04014084246392426,0.0349015223156986,7133.570251382278,7143.985503971758,10.415252589479678,7129.771687628124,7137.761304964813,7.989617336688752,1.6849665454980962
UAV_0002,telemetry_14,253,,,,,0.0,0.0,-648.8153498138018,-648.8153498138018,0.0,-648.8153498138018,-648.8153498138018,0.0,0.0
UAV_0002,telemetry_15,253,0.8368122489761946,0.8716749697501863,-0.8368122489761946,-0.8716749697501863,1.0165958605004524,0.7992796259415246,49975.534245415205,50324.196265825245,348.66202041004,49978.22144259785,50195.753803548774,217.53236095092143,2.446904779259664
UAV_0002,telemetry_16,253,-0.6871571441935459,-0.6579910728223247,0.6871571441935459,0.6579910728223247,-0.02708831190254219,-0.028666237790610255,-694.5992033130013,-703.270740244661,-8.671536931659716,-692.8989019538523,-698.57790849341,-5.67900653955769,-1.9686114086368627
UAV_0002,telemetry_17,253,,,,,0.0,0.0,40.41581228213973,40.41581228213973,0.0,40.415812282139726,40.41581228213974,1.4210854715202004e-14,1.0338902021777103
UAV_0002,telemetry_18,253,-0.1218240056868416,-0.13434881904584065,0.1218240056868416,0.13434881904584065,-7.07316041479572e-05,-2.2138800649979364e-05,-103.06508457061832,-103.0652355089385,-0.00015093832017498698,-103.03764264373896,-103.05659985216353,-0.01895720842456683,-0.44617707983448734
UAV_0002,telemetry_19,253,0.8105981419572394,0.8576882435150153,-0.8105981419572394,-0.8576882435150153,0.022034670283414517,0.01714824181669558,33503.08752923715,33511.005584357044,7.918055119895143,33503.409312218064,33508.172947810664,4.763635592600622,2.3946998294350976
UAV_0002,telemetry_20,253,,,,,0.0,0.0,-164.8973841769026,-164.8973841769026,0.0,-164.8973841769026,-164.8973841769026,0.0,0.0
UAV_0002,telemetry_21,253,0.814904997036088,0.858831361583465,-0.814904997036088,-0.858831361583465,0.02254289760252535,0.018394219987840188,34959.437735454776,34968.26696104914,8.829225594367017,34959.96864313758,34964.82471721447,4.856074076888035,2.398811100020915
UAV_0002,telemetry_22,253,0.6744201682308416,0.6474418528866305,-0.6744201682308416,-0.6474418528866305,0.8762230597956789,0.7826063212185488,23039.83348278887,23156.0874714776,116.25398868873162,22950.733418530694,23145.432712575224,194.6992940445307,2.047829296164105
UAV_0002,telemetry_23,253,-0.8269584971721681,-0.8655000140792678,0.8269584971721681,0.8655000140792678,-0.40439417837206415,-0.3252217499295903,-17356.777956326754,-17499.507078450875,-142.7291221241212,-17357.510920293927,-17443.20605085011,-85.69513055618154,-2.394685409009561
UAV_0002,telemetry_24,253,-0.5001883219363926,-0.9125477398329161,0.5001883219363926,0.9125477398329161,-0.32077946415792985,-0.23142392103186438,-3642.745075087301,-3746.097870378697,-103.35279529139598,-3635.7985343360015,-3704.0829439320028,-68.2844095960013,-1.4549968502570183
UAV_0002,telemetry_25,253,-0.8072935875663784,-0.813096805046686,0.8072935875663784,0.813096805046686,-0.009757971229070428,-0.00859891467627296,-171.2884861561079,-174.2053044793406,-2.916818323232718,-171.1282279598355,-173.25567040923585,-2.1274424494003483,-2.405156243774001
UAV_0002,telemetry_26,253,-0.8438101204205399,-0.9334684961078037,0.8438101204205399,0.9334684961078037,-0.5929248594784204,-0.4550933738942562,-7468.521519403338,-7678.78605230168,-210.2645328983417,-7469.529010573487,-7596.55169620421,-127.02268563072357,-2.470244070109362
UAV_0002,telemetry_27,253,,,,,0.0,0.0,969.0302044744708,969.0302044744708,0.0,969.0302044744708,969.0302044744708,0.0,0.0
UAV_0002,telemetry_28,253,-0.7300810371743506,-0.7139989418318758,0.7300810371743506,0.7139989418318758,-0.5920613658681901,-0.6048815463676478,-9687.257831746048,-9868.594697391523,-181.33686564547497,-9695.583451110784,-9824.219852513743,-128.63640140295865,-2.167612925260021
UAV_0003,telemetry_01,222,-0.008908648044241957,0.010106549542054687,0.008908648044241957,-0.010106549542054687,-0.0015207562370293634,-0.014680283961495278,77.20224616368333,66.50432167119752,-10.69792449248581,87.18554028329915,86.31309927088883,-0.8724410124103201,-0.07957011258353563
UAV_0003,telemetry_02,222,-0.027198466682937013,-0.005200521423153974,0.027198466682937013,0.005200521423153974,-0.003390726781865817,0.002359880685079937,17.451814801302636,19.245536899046986,1.7937220977443502,11.982137510956386,11.062253553821519,-0.9198839571348678,-0.11488051499481286
UAV_0003,telemetry_03,222,,,,,0.0,0.0,30377.82504938608,30377.82504938608,0.0,30377.825049386087,30377.825049386087,0.0,0.0
UAV_0003,telemetry_04,222,-0.05801324921870987,-0.025350482947880726,0.05801324921870987,0.025350482947880726,-4.2416533165086084e-05,-2.091787994181842e-05,-125.92079212330243,-125.87385493854389,0.0469371847585478,-125.89493716227048,-125.8952532375887,-0.000316075318224307,-0.006730453203098322
UAV_0003,telemetry_05,222,0.09036104655536,0.09584194100152951,-0.09036104655536,-0.09584194100152951,3.7605202851305257e-06,5.638527287735925e-07,-113.52689699129434,-113.52753992199509,-0.000642930700749389,-113.52550858109737,-113.52489399437412,0.0006145867232447699,0.22992076452053709
UAV_0003,telemetry_06,222,0.765160384631068,0.7388479702288613,-0.765160384631068,-0.7388479702288613,0.016253607959508903,0.014935438738637698,-139.46132578631222,-134.7498430750088,4.711482711303404,-138.3773424433944,-135.32485603678,3.052486406614406,2.2372686620953925
UAV_0003,telemetry_07,222,,,,,0.0,0.0,140.5912754437698,140.5912754437698,0.0,140.59127544376977,140.59127544376977,0.0,0.0
UAV_0003,telemetry_08,222,,,,,0.0,0.0,-4680.605940223165,-4680.605940223165,0.0,-4680.605940223167,-4680.605940223167,0.0,
UAV_0003,telemetry_09,222,0.07096741131075704,0.06353980951712422,-0.07096741131075704,-0.06353980951712422,0.010792660579660333,0.025697032423961562,-153.84123709266493,-151.03183294145052,2.809404151214409,-153.37816229580903,-149.753490189927,3.6246721058820413,0.3710742980217031
UAV_0003,telemetry_10,222,-0.02958006472553784,-0.027851827640801533,0.02958006472553784,0.027851827640801533,-0.0009114393072993235,-0.0015691080413679065,-62.85683937978149,-62.07918669554192,0.7776526842395697,-62.44549559149025,-62.39250901707432,0.05298657441593235,0.026773115601164632
UAV_0003,telemetry_11,222,0.36084774513067996,0.7588013995509506,-0.36084774513067996,-0.7588013995509506,0.0025570532516986395,0.002370114959022848,62.50356615296769,62.98913779048681,0.48557163751911503,62.441197411162904,62.900653473506786,0.45945606234388237,1.009461857675892
UAV_0003,telemetry_12,222,-0.7260597022623312,-0.7033585455171949,0.7260597022623312,0.7033585455171949,-0.028003119311701845,-0.026635131237883688,636.7950745015919,629.6035890673631,-7.191485434228753,637.7480203081028,632.4979399952133,-5.250080312889509,-2.1193055418335276
UAV_0003,telemetry_13,222,0.7533265506769152,0.7448964091011046,-0.7533265506769152,-0.7448964091011046,0.06642824714061905,0.06631765168394985,7131.285170835317,7153.66489716767,22.37972633235222,7131.293387598895,7143.724432659717,12.431045060822726,2.194824636699621
UAV_0003,telemetry_14,222,,,,,0.0,0.0,-648.8153498138018,-648.8153498138018,0.0,-648.8153498138018,-648.8153498138018,0.0,0.0
UAV_0003,telemetry_15,222,0.8202220190605285,0.8130267268439068,-0.8202220190605285,-0.8130267268439068,0.5622874724621936,0.6238394276809187,49987.0062312274,50154.27518565018,167.268954422776,49999.04427798825,50097.1578541387,98.11357615044835,2.2282495426293294
UAV_0003,telemetry_16,222,-0.7371749873850212,-0.7310909079922656,0.7371749873850212,0.7310909079922656,-0.032002688792581356,-0.03468614772663841,-692.8648959266694,-701.5364328583291,-8.671536931659716,-693.8284000301871,-699.8021254719972,-5.973725441810075,-2.142353262184892
UAV_0003,telemetry_17,222,,,,,0.0,0.0,40.41581228213973,40.41581228213973,0.0,40.41581228213974,40.41581228213974,0.0,0.0
UAV_0003,telemetry_18,222,-0.16445649716753374,0.009458335229899462,0.16445649716753374,-0.009458335229899462,-3.863613743035173e-05,1.937900668211006e-06,-103.32491077529552,-103.32097283065806,0.003937944637456781,-103.31960998702867,-103.32653206967504,-0.0069220826463691765,-0.4587286005486464
UAV_0003,telemetry_19,222,0.7997244906770123,0.8137957773937727,-0.7997244906770123,-0.8137957773937727,0.010853744546234277,0.010196134885249949,33503.77221166768,33506.36059883241,2.5883871647311025,33504.20657891544,33506.15633823195,1.9497593165142462,2.236678219585418
UAV_0003,telemetry_20,222,,,,,0.0,0.0,-164.8973841769026,-164.8973841769026,0.0,-164.89738417690265,-164.89738417690265,0.0,0.0
UAV_0003,telemetry_21,222,0.7642725676765526,0.7486054819871085,-0.7642725676765526,-0.7486054819871085,0.010863243277354736,0.010369201138679299,34960.17350425431,34963.41088697224,3.2373827179326327,34960.86349188409,34962.907294105,2.0438022209127666,2.2386661737266462
UAV_0003,telemetry_22,222,0.6528810068187717,0.6311166122347214,-0.6528810068187717,-0.6311166122347214,0.8943758096023552,0.900462726942918,23003.99578702768,23189.885623577586,185.88983654990443,22989.854950976645,23163.976944338487,174.1219933618413,1.9789249541531657
UAV_0003,telemetry_23,222,-0.8223975869664956,-0.8282988871224166,0.8223975869664956,0.8282988871224166,-0.2641972220156108,-0.2513800453269005,-17349.975176459273,-17429.766151056963,-79.79097459769037,-17367.11944443381,-17415.99918463876,-48.879740204949485,-2.3688860684668307
UAV_0003,telemetry_24,222,0.16033739142294187,0.806209147280105,-0.16033739142294187,-0.806209147280105,0.06617502914403421,0.07970811902341843,-3650.531714620958,-3624.45903361101,26.072681009948155,-3648.872425022158,-3634.6862865272747,14.18613849488338,0.5351389622297149
UAV_0003,telemetry_25,222,-0.8253428036868318,-0.8201770352708347,0.8253428036868318,0.8201770352708347,-0.01031546632550994,-0.010197998307223705,-171.8050060675137,-173.8103186647362,-2.005312597222513,-171.6706433716055,-173.60236032132053,-1.9317169497150246,-2.406305136332486
UAV_0003,telemetry_26,222,0.8229174199584419,0.823595869441618,-0.8229174199584419,-0.823595869441618,0.1296183353821025,0.11657595398031131,-7473.688429426778,-7449.576182650724,24.112246776054235,-7478.734140326216,-7454.886617952593,23.84752237362318,2.357191059692712
UAV_0003,telemetry_27,222,,,,,0.0,0.0,969.0302044744708,969.0302044744708,0.0,969.0302044744706,969.0302044744706,0.0,0.0
UAV_0003,telemetry_28,222,-0.817474352775732,-0.7978887517267892,0.817474352775732,0.7978887517267892,-0.8505066464426494,-0.7694978079753623,-9741.721483543452,-9899.202054846844,-157.48057130339294,-9718.917418732632,-9876.303115945133,-157.38569721250133,-2.3551761288998123
UAV_0004,telemetry_01,272,-0.01619932303434917,-0.03562662646665251,0.01619932303434917,0.03562662646665251,-0.0021124627498193766,0.013259920670620278,79.30977535879126,100.1951721774879,20.88539681869665,86.60953559589296,88.16074163541543,1.5512060395224694,0.15121753027789114
UAV_0004,telemetry_02,272,0.04141422598134639,0.04026183280578765,-0.04141422598134639,-0.04026183280578765,0.003923114355478245,0.00951311216244428,5.5344082040781215,10.237592568642071,4.70318436456395,11.570525189329963,12.020778959770702,0.4502537704407388,0.06042279171352617
UAV_0004,telemetry_03,272,,,,,0.0,0.0,30377.82504938608,30377.82504938608,0.0,30377.825049386083,30377.825049386083,0.0,0.0
UAV_0004,telemetry_04,272,-0.07396889743588846,-0.036726940326138866,0.07396889743588846,0.036726940326138866,-7.07512306122081e-05,-1.8922562193849423e-05,-125.92221446223454,-125.90941341184585,0.012801050388688395,-125.89335273270285,-125.90701476499807,-0.013662032295215454,-0.18157468616035422
UAV_0004,telemetry_05,272,0.03171876155652841,0.027731927286952243,-0.03171876155652841,-0.027731927286952243,1.0261463856823907e-06,1.9944505300935133e-06,-113.52950998272335,-113.52234798413043,0.007161998592920327,-113.52611882948545,-113.52600530469432,0.00011352479113213576,0.04460899729000605
UAV_0004,telemetry_06,272,0.6374770857857621,0.623117985658842,-0.6374770857857621,-0.623117985658842,0.008678313239030998,0.007339244125538916,-137.06175085944955,-134.3490789953658,2.7126718640837453,-136.8140057920339,-134.73540645986716,2.078599332166732,1.940997105742643
UAV_0004,telemetry_07,272,,,,,0.0,0.0,140.5912754437698,140.5912754437698,0.0,140.59127544376975,140.59127544376975,0.0,0.0
UAV_0004,telemetry_08,272,,,,,0.0,0.0,-4680.605940223165,-4680.605940223165,0.0,-4680.605940223167,-4680.605940223167,0.0,
UAV_0004,telemetry_09,272,0.014402351152502003,0.009694397202536988,-0.014402351152502003,-0.009694397202536988,0.0017980997519099816,0.018654247718987604,-155.5892726112902,-156.19651661032646,-0.6072439990362568,-154.74003983216323,-153.98505544435136,0.7549843878118736,0.07687452280134889
UAV_0004,telemetry_10,272,0.025056392887198003,-0.005718722345594495,-0.025056392887198003,0.005718722345594495,0.0008618903023636416,0.0009947083936388532,-63.21845949837845,-62.55141750446381,0.6670419939146441,-61.834944109392694,-62.145440042901775,-0.3104959335090811,-0.11474858007122117
UAV_0004,telemetry_11,272,0.13048059402698733,0.6103928959931135,-0.13048059402698733,-0.6103928959931135,0.0010089669355503425,0.0011461233357871504,62.6932008408877,63.14618736301774,0.45298652213003976,62.838202410999536,63.069353529852265,0.2311511188527291,0.3800054613427285
UAV_0004,telemetry_12,272,-0.6583758784727208,-0.6450154359182155,0.6583758784727208,0.6450154359182155,-0.017107249235048267,-0.018335778750718193,633.1993317844776,630.2694673483104,-2.929864436167236,635.6013363470212,631.7465064442295,-3.854829902791721,-1.8859222960484148
UAV_0004,telemetry_13,272,0.6399267089180203,0.6211707220498189,-0.6399267089180203,-0.6211707220498189,0.03728452019126057,0.039484954143083666,7129.831341784327,7147.82156276503,17.99022098070236,7137.15416549648,7145.39536492428,8.241199427799984,1.7981128699473552
UAV_0004,telemetry_14,272,,,,,0.0,0.0,-648.8153498138018,-648.8153498138018,0.0,-648.8153498138021,-648.8153498138021,0.0,
UAV_0004,telemetry_15,272,-0.43587072986092945,-0.423543741066745,0.43587072986092945,0.423543741066745,-0.12915766692304995,-0.11842713565775184,49950.616598812405,49864.94676927949,-85.66982953291154,49941.39527531939,49910.67098721752,-30.724288101868297,-1.318087345751824
UAV_0004,telemetry_16,272,-0.5888334729114545,-0.5755468402351276,0.5888334729114545,0.5755468402351276,-0.016802722628093004,-0.014823140054118979,-696.3335106993333,-703.270740244661,-6.937229545327796,-696.4911750071815,-700.1805198108333,-3.6893448036518066,-1.643565154611862
UAV_0004,telemetry_17,272,,,,,0.0,0.0,40.41581228213973,40.41581228213973,0.0,40.415812282139726,40.41581228213971,-1.4210854715202004e-14,-0.8456001288058154
UAV_0004,telemetry_18,272,0.030276831218419255,0.02790247521091888,-0.030276831218419255,-0.02790247521091888,1.9722995110013758e-06,3.10412892583184e-06,-103.33168707032895,-103.33319943840856,-0.001512368079602311,-103.32689567711847,-103.3267347022795,0.00016097483897681286,0.03141379458862362
UAV_0004,telemetry_19,272,0.7882609769764203,0.774533259230459,-0.7882609769764203,-0.774533259230459,0.008135348285376421,0.008584282641056868,33504.83083301603,33508.78157808392,3.9507450678938767,33505.5513678428,33507.382639063646,1.8312712208426092,2.2556483475483224
UAV_0004,telemetry_20,272,,,,,0.0,0.0,-164.8973841769026,-164.8973841769026,0.0,-164.89738417690253,-164.89738417690253,0.0,
UAV_0004,telemetry_21,272,0.7810598234644887,0.7682203062484857,-0.7810598234644887,-0.7682203062484857,0.008353669916206237,0.008972790238192651,34962.23365689299,34965.17673209112,2.9430751981271897,34962.28984287405,34964.170735477936,1.8808926038836944,2.2356089232548055
UAV_0004,telemetry_22,272,0.5983479166418934,0.6125430173207936,-0.5983479166418934,-0.6125430173207936,0.5411978513917876,0.6229993429404059,23026.722130681115,23171.966775696987,145.24464501587136,23069.01484969212,23185.652908291075,116.63805859895365,1.6393166478450085
UAV_0004,telemetry_23,272,-0.052536442337856704,-0.06767711342271793,0.052536442337856704,0.06767711342271793,-0.005119048116999251,0.011951086020204612,-17352.92164287053,-17345.7450515764,7.1765912941300485,-17355.038889675336,-17354.59291681646,0.4459728588772123,0.05818415409345107
UAV_0004,telemetry_24,272,0.05086366046303281,0.6825137094292726,-0.05086366046303281,-0.6825137094292726,0.0337554900996789,0.03968814654022239,-3642.0255247742994,-3622.5597813488807,19.465743425418623,-3650.942699666639,-3636.309946976935,14.63275268970392,0.28029417574037346
UAV_0004,telemetry_25,272,-0.7842299080611139,-0.785668210985758,0.7842299080611139,0.785668210985758,-0.00596794765596651,-0.005652653261766603,-172.53421064832187,-174.56990676974473,-2.035696121422859,-172.67949913677074,-173.99593437621462,-1.3164352394438765,-2.1990886769576647
UAV_0004,telemetry_26,272,0.7912125047221111,0.7873385272071985,-0.7912125047221111,-0.7873385272071985,0.08587091831523247,0.08473053468108865,-7463.928710493614,-7436.371857035266,27.556853458348087,-7464.902072836412,-7446.191595630319,18.710477206092946,2.191577064799852
UAV_0004,telemetry_27,272,,,,,0.0,0.0,969.0302044744708,969.0302044744708,0.0,969.0302044744706,969.0302044744706,0.0,0.0
UAV_0004,telemetry_28,272,-0.7352358272283519,-0.7188535363052401,0.7352358272283519,0.7188535363052401,-0.4516295854326138,-0.42809114611716065,-9831.837523412772,-9911.661513608213,-79.82399019544027,-9796.850385355987,-9903.254904253161,-106.40451889717406,-2.202060250223861
UAV_0005,telemetry_01,213,-0.009971168724974234,-0.013437528716648328,0.009971168724974234,0.013437528716648328,-0.0017879379575924212,0.014364258066578872,105.23246652382844,88.4912182373014,-16.74124828652704,86.67650965364342,85.51405787798898,-1.1624517756544464,-0.10518710453020966
UAV_0005,telemetry_02,213,-0.00425850630086277,-0.0031392729503453448,0.00425850630086277,0.0031392729503453448,-0.00050756883186467,0.012156946283813481,5.22697307456421,3.9869290143229152,-1.2400440602412948,12.267945031537375,11.511678178413494,-0.756266853123881,-0.10295118480086789
