uav_id,channel,n_cycles,pearson_cycle,spearman_cycle,pearson_rul,spearman_rul,linear_slope_per_cycle,theil_sen_slope_per_cycle,first_value,last_value,last_minus_first,early_mean,late_mean,early_to_late_change,early_to_late_effect_size
UAV_0003,telemetry_19,222,0.7997244906770125,0.8137957773937727,-0.7997244906770125,-0.8137957773937727,0.010853744546234277,0.010196134885249949,33503.77221166768,33506.36059883241,2.5883871647311025,33504.20657891544,33506.15633823195,1.9497593165142462,2.236678219585418
UAV_0003,telemetry_21,222,0.7642725676765529,0.7486054819871085,-0.7642725676765529,-0.7486054819871085,0.010863243277354736,0.010369201138679299,34960.17350425431,34963.41088697224,3.2373827179326327,34960.86349188409,34962.907294105,2.0438022209127666,2.2386661737266462
UAV_0003,telemetry_22,222,0.6528810068187713,0.6311166122347214,-0.6528810068187713,-0.6311166122347214,0.8943758096023552,0.900462726942918,23003.99578702768,23189.885623577586,185.88983654990443,22989.854950976645,23163.976944338487,174.1219933618413,1.9789249541531657
UAV_0003,telemetry_23,222,-0.8223975869664958,-0.8282988871224166,0.8223975869664958,0.8282988871224166,-0.2641972220156108,-0.2513800453269005,-17349.975176459273,-17429.766151056963,-79.79097459769037,-17367.11944443381,-17415.99918463876,-48.879740204949485,-2.3688860684668307
UAV_0003,telemetry_25,222,-0.8253428036868319,-0.8201770352708347,0.8253428036868319,0.8201770352708347,-0.010315466325509942,-0.010197998307223705,-171.8050060675137,-173.8103186647362,-2.005312597222513,-171.6706433716055,-173.60236032132053,-1.9317169497150246,-2.406305136332486
UAV_0003,telemetry_26,222,0.8229174199584419,0.823595869441618,-0.8229174199584419,-0.823595869441618,0.1296183353821025,0.11657595398031131,-7473.688429426778,-7449.576182650724,24.112246776054235,-7478.734140326216,-7454.886617952593,23.84752237362318,2.357191059692712
UAV_0003,telemetry_28,222,-0.8174743527757322,-0.7978887517267892,0.8174743527757322,0.7978887517267892,-0.8505066464426493,-0.7694978079753623,-9741.721483543452,-9899.202054846844,-157.48057130339294,-9718.917418732632,-9876.303115945133,-157.38569721250133,-2.3551761288998123
UAV_0004,telemetry_07,272,,,,,0.0,0.0,140.5912754437698,140.5912754437698,0.0,140.59127544376975,140.59127544376975,0.0,0.0
UAV_0004,telemetry_13,272,0.6399267089180205,0.6211707220498189,-0.6399267089180205,-0.6211707220498189,0.03728452019126057,0.039484954143083666,7129.831341784327,7147.82156276503,17.99022098070236,7137.15416549648,7145.39536492428,8.241199427799984,1.7981128699473552
UAV_0004,telemetry_15,272,-0.43587072986092973,-0.423543741066745,0.43587072986092973,0.423543741066745,-0.12915766692304995,-0.11842713565775184,49950.616598812405,49864.94676927949,-85.66982953291154,49941.39527531939,49910.67098721752,-30.724288101868297,-1.318087345751824
UAV_0004,telemetry_16,272,-0.5888334729114543,-0.5755468402351276,0.5888334729114543,0.5755468402351276,-0.016802722628093007,-0.014823140054118979,-696.3335106993333,-703.270740244661,-6.937229545327796,-696.4911750071815,-700.1805198108333,-3.6893448036518066,-1.643565154611862
UAV_0004,telemetry_18,272,0.03027683121841926,0.02790247521091888,-0.03027683121841926,-0.02790247521091888,1.9722995110013758e-06,3.10412892583184e-06,-103.33168707032895,-103.33319943840856,-0.001512368079602311,-103.32689567711847,-103.3267347022795,0.00016097483897681286,0.03141379458862362
UAV_0004,telemetry_19,272,0.7882609769764203,0.774533259230459,-0.7882609769764203,-0.774533259230459,0.008135348285376421,0.008584282641056868,33504.83083301603,33508.78157808392,3.9507450678938767,33505.5513678428,33507.382639063646,1.8312712208426092,2.2556483475483224
UAV_0004,telemetry_21,272,0.7810598234644889,0.7682203062484857,-0.7810598234644889,-0.7682203062484857,0.008353669916206237,0.008972790238192651,34962.23365689299,34965.17673209112,2.9430751981271897,34962.28984287405,34964.170735477936,1.8808926038836944,2.2356089232548055
UAV_0004,telemetry_22,272,0.5983479166418931,0.6125430173207936,-0.5983479166418931,-0.6125430173207936,0.5411978513917877,0.6229993429404059,23026.722130681115,23171.966775696987,145.24464501587136,23069.01484969212,23185.652908291075,116.63805859895365,1.6393166478450085
UAV_0004,telemetry_23,272,-0.052536442337856704,-0.06767711342271793,0.052536442337856704,0.06767711342271793,-0.005119048116999251,0.011951086020204612,-17352.92164287053,-17345.7450515764,7.1765912941300485,-17355.038889675336,-17354.59291681646,0.4459728588772123,0.05818415409345107
UAV_0004,telemetry_25,272,-0.7842299080611144,-0.785668210985758,0.7842299080611144,0.785668210985758,-0.00596794765596651,-0.005652653261766603,-172.53421064832187,-174.56990676974473,-2.035696121422859,-172.67949913677074,-173.99593437621462,-1.3164352394438765,-2.1990886769576647
UAV_0004,telemetry_26,272,0.7912125047221111,0.7873385272071985,-0.7912125047221111,-0.7873385272071985,0.08587091831523244,0.08473053468108865,-7463.928710493614,-7436.371857035266,27.556853458348087,-7464.902072836412,-7446.191595630319,18.710477206092946,2.191577064799852
UAV_0004,telemetry_28,272,-0.735235827228352,-0.7188535363052401,0.735235827228352,0.7188535363052401,-0.4516295854326138,-0.42809114611716065,-9831.837523412772,-9911.661513608213,-79.82399019544027,-9796.850385355987,-9903.254904253161,-106.40451889717406,-2.202060250223861
UAV_0005,telemetry_07,213,,,,,0.0,0.0,140.5912754437698,140.5912754437698,0.0,140.59127544376977,140.59127544376977,0.0,0.0
UAV_0005,telemetry_13,213,0.6488801885607932,0.654463902086474,-0.6488801885607932,-0.654463902086474,0.050104223411863234,0.044385198329143546,7144.554970360937,7146.737840959129,2.182870598192494,7136.433761065127,7144.832683081484,8.398922016356664,1.7648494458350237
UAV_0005,telemetry_15,213,0.8471819650832092,0.8876065893799909,-0.8471819650832092,-0.8876065893799909,1.1414256734478347,0.9580382937791498,49936.55416459102,50251.17029162296,314.6161270319426,49940.1644406962,50146.63866996326,206.47422926705622,2.4865022324379424
UAV_0005,telemetry_16,213,-0.6828483491743843,-0.6807468302220872,0.6828483491743843,0.6807468302220872,-0.02584182227914829,-0.029312470107971743,-694.5992033130013,-703.270740244661,-8.671536931659716,-695.4461906412099,-700.3264509608881,-4.8802603196782,-2.0923679136166315
UAV_0005,telemetry_18,213,0.11226818578867304,0.08315223735287762,-0.11226818578867304,-0.08315223735287762,1.0821378067139888e-05,-9.268234393813203e-06,-103.333990024871,-103.33079299755262,0.0031970273183787867,-103.32888132488438,-103.32813342307081,0.0007479018135683191,0.12589620974608953
UAV_0005,telemetry_19,213,0.592292149459476,0.5750544529742375,-0.592292149459476,-0.5750544529742375,0.006002875985823924,0.006222799616090145,33505.59922629772,33506.82042624606,1.2211999483333784,33505.36973142915,33506.32197401074,0.9522425815885072,1.5244673860076243
UAV_0005,telemetry_21,213,0.6353208959833211,0.622215940473987,-0.6353208959833211,-0.622215940473987,0.005543469816159573,0.004569992543653164,34960.90927305384,34963.11657945243,2.2073063985881163,34961.946193734104,34962.955736970674,1.0095432365706074,1.8772854353365271
UAV_0005,telemetry_22,213,0.5929576707027382,0.585213581125896,-0.5929576707027382,-0.585213581125896,0.7814654136209811,0.7126433260838885,23108.30387712935,23340.229127746465,231.92525061711422,23065.03641517377,23201.025190949746,135.98877577597523,1.67421384387019
UAV_0005,telemetry_23,213,-0.8546242101817203,-0.8939638536562347,0.8546242101817203,0.8939638536562347,-0.4607810289799845,-0.415282257164519,-17355.629856591393,-17488.539460982236,-132.90960439084301,-17352.09768326551,-17434.260132911197,-82.16244964568614,-2.4725661254709346
UAV_0005,telemetry_25,213,-0.7963905912727246,-0.7794208308695025,0.7963905912727246,0.7794208308695025,-0.008393706918511856,-0.0083928076752962,-172.5645941725222,-174.9345090601488,-2.3699148876266065,-172.33212488271027,-173.8611934029321,-1.5290685202218128,-2.3539281445896787
UAV_0005,telemetry_26,213,0.766177661072376,0.7575011055274128,-0.766177661072376,-0.7575011055274128,0.09562280198862441,0.09187368127723136,-7468.234468846481,-7444.122222070426,24.112246776055144,-7468.745151813913,-7451.281797006005,17.463354807908217,2.270333368759607
UAV_0005,telemetry_28,213,-0.7947817567411763,-0.79425965065654,0.7947817567411763,0.79425965065654,-0.7262143394672921,-0.695815918181719,-9790.93563847109,-9998.16016339238,-207.22452492129014,-9767.458581324574,-9898.247669958102,-130.78908863352808,-2.3224614714367338
UAV_0006,telemetry_07,278,,,,,0.0,0.0,140.5912754437698,140.5912754437698,0.0,140.59127544376977,140.59127544376977,0.0,
UAV_0006,telemetry_13,278,0.7014358716551823,0.6772154885850257,-0.7014358716551823,-0.6772154885850257,0.045631520748916556,0.038896887673168096,7135.618585861503,7151.357601568211,15.739015706708415,7134.503453139442,7144.6812291935585,10.177776054116293,1.9459964494914086
UAV_0006,telemetry_15,278,0.6232334141491841,0.6042983279178905,-0.6232334141491841,-0.6042983279178905,0.205760788279879,0.25111489681044724,50027.83663234387,50085.38159343401,57.54496109014144,50020.86158567062,50067.84320037783,46.98161470721243,1.7700363160978636
UAV_0006,telemetry_16,278,-0.6393577318056272,-0.6284098830179196,0.6393577318056272,0.6284098830179196,-0.019809909075193727,-0.01905832292672565,-694.5992033130013,-703.270740244661,-8.671536931659716,-695.8689640779945,-700.3905511923598,-4.521587114365275,-1.8151748486170793
UAV_0006,telemetry_18,278,-0.0444701094587964,-0.0044808685484359675,0.0444701094587964,0.0044808685484359675,-4.3868326995907e-06,6.926368272324119e-07,-103.3316763756072,-103.3208590990562,0.010817276551009058,-103.32489179906482,-103.32574390552271,-0.0008521064578985715,-0.10744274775892886
UAV_0006,telemetry_19,278,0.7464455150703384,0.7262869336532636,-0.7464455150703384,-0.7262869336532636,0.007424982488933618,0.0074087244681100145,33504.56211021656,33507.57949294525,3.01738272869261,33504.873722115044,33506.556504134256,1.682782019212027,2.104246752106602
UAV_0006,telemetry_21,278,0.797889029106274,0.802422451280192,-0.797889029106274,-0.802422451280192,0.008375624592478696,0.00728083694014821,34961.20358057365,34964.29380953168,3.090228958026273,34961.358617570695,34963.26110546662,1.9024878959244234,2.2543083309423717
UAV_0006,telemetry_22,278,0.6296296856431005,0.6150125852878495,-0.6296296856431005,-0.6150125852878495,0.6051318389988746,0.5216512293850069,23007.492147589743,23285.16144889391,277.66930130416586,23046.472405522796,23183.11922936483,136.6468238420348,1.7684828678614646
UAV_0006,telemetry_23,278,-0.7341500048954851,-0.7142794905801223,0.7341500048954851,0.7142794905801223,-0.12854427392688655,-0.11130643592478481,-17386.433475742917,-17416.408707439754,-29.975231696837,-17378.594968525478,-17408.35344079031,-29.758472264831653,-2.1140187048722
UAV_0006,telemetry_25,278,-0.8410946273256329,-0.8399626055875068,0.8410946273256329,0.8399626055875068,-0.0074648890925464745,-0.0071490645177272405,-171.41002025290925,-174.53952324554436,-3.1295029926351106,-172.13379920439593,-173.8325637449543,-1.6987645405583862,-2.38078846475575
UAV_0006,telemetry_26,278,0.8157013188754164,0.8019238060764609,-0.8157013188754164,-0.8019238060764609,0.09386334897876715,0.09603970288552091,-7473.114328313063,-7441.108191223418,32.00613708964556,-7470.871745837611,-7449.478790497505,21.39295534010671,2.3124482739211594
UAV_0006,telemetry_28,278,-0.8151769902995474,-0.8117526940366887,0.8151769902995474,0.8117526940366887,-0.596765037867095,-0.5728376723282511,-9722.567936569942,-9933.966520453569,-211.398583883627,-9755.574125570332,-9894.961626903387,-139.3875013330544,-2.368309719454211
UAV_0007,telemetry_07,424,0.6319912350822093,0.6478048438130158,-0.6319912350822093,-0.6478048438130158,0.0001874565339221159,0.0,140.5912754437698,140.7631728418209,0.17189739805110094,140.5912754437698,140.66913485347527,0.0778594097054679,2.142075672869663
UAV_0007,telemetry_13,424,0.6729169848777686,0.647415716186113,-0.6729169848777686,-0.647415716186113,0.02829071415862967,0.030161849347634228,7129.455630622121,7137.103931362742,7.648300740620471,7127.994095042418,7138.038013668139,10.043918625720835,1.9495482796563617
UAV_0007,telemetry_15,424,0.8311813774373417,0.8829961110146534,-0.8311813774373417,-0.8829961110146534,0.6338258050416242,0.5525363207542119,49972.51205560447,50339.800633623534,367.2885780190627,49958.91909480626,50186.79148091997,227.8723861137114,2.4385452413051687
UAV_0007,telemetry_16,424,-0.6975079509603656,-0.6626723566105572,0.6975079509603656,0.6626723566105572,-0.017135843236005952,-0.012824070526564552,-691.1305885403375,-701.5364328583291,-10.405844317991637,-692.5996489146422,-698.6595229586491,-6.059874044006847,-2.012892163710549
UAV_0007,telemetry_18,424,0.3363725845801681,0.10768145716737115,-0.3363725845801681,-0.10768145716737115,8.37752729799895e-05,6.948787479166164e-06,-102.98301527831484,-102.983202727126,-0.0001874488111610617,-103.00335765583374,-102.97443315911931,0.028924496714424208,0.9477281516135201
UAV_0007,telemetry_19,424,0.8103417613428261,0.8510244724144174,-0.8103417613428261,-0.8510244724144174,0.013635039720847283,0.011217940952769689,33502.709117886574,33511.31969129692,8.61057341034757,33502.970475447,33507.92338323178,4.952907784776471,2.4020679327715633
UAV_0007,telemetry_21,424,0.8074459184006454,0.8483889665001713,-0.8074459184006454,-0.8483889665001713,0.014419402810828636,0.011590929012418533,34959.437735454776,34967.2368847298,7.799149275022501,34959.47582231028,34964.72488348716,5.249061176873511,2.3986176965741572
UAV_0007,telemetry_22,424,0.6970484515935671,0.6697394065536855,-0.6970484515935671,-0.6697394065536855,0.5585362905349979,0.43986331723921723,22947.17992789409,23323.18437000639,376.00444211230206,22939.957543870296,23143.893057066274,203.93551319597827,2.076909918016561
UAV_0007,telemetry_23,424,-0.8271431465173235,-0.8718873434560496,0.8271431465173235,0.8718873434560496,-0.2544147858535339,-0.19846275613657935,-17350.967585552735,-17506.38677086986,-155.41918531712508,-17350.688186555162,-17442.316000018214,-91.62781346305201,-2.430965977392066
UAV_0007,telemetry_25,424,-0.7944387411016652,-0.8000046422456851,0.7944387411016652,0.8000046422456851,-0.005925338490099325,-0.004340503457192264,-171.2884861561079,-174.90412553594848,-3.6156393798405873,-171.04827758831226,-173.16761776459248,-2.119340176280218,-2.3187885677442317
UAV_0007,telemetry_26,424,-0.8380857760751762,-0.9330941321242777,0.8380857760751762,0.9330941321242777,-0.36933698226012246,-0.2817704245220657,-7457.039497129026,-7678.929577580108,-221.8900804510822,-7457.257317845701,-7590.33226747229,-133.07494962658893,-2.46419580372956
UAV_0007,telemetry_28,424,-0.7470225902688111,-0.7376160452137498,0.7470225902688111,0.7376160452137498,-0.37508489957225793,-0.3360553274542767,-9688.568075509093,-9934.754414568031,-246.18633905893876,-9685.350491144767,-9821.449717453363,-136.09922630859546,-2.2119384649257783
UAV_0008,telemetry_07,267,,,,,0.0,0.0,140.5912754437698,140.5912754437698,0.0,140.59127544376975,140.59127544376975,0.0,0.0
UAV_0008,telemetry_13,267,0.5355775788776552,0.5124747975926736,-0.5355775788776552,-0.5124747975926736,0.028961626442620132,0.0320280336913526,7134.541236349184,7146.788177949549,12.246941600365062,7137.728380400327,7144.09164458206,6.3632641817330295,1.5238667375167345
UAV_0008,telemetry_15,267,0.7875199466404871,0.7851363038253611,-0.7875199466404871,-0.7851363038253611,0.42962241645557814,0.3969584258334265,49977.69295242288,50065.64484364961,87.95189122672309,49938.4787261296,50035.25961480039,96.78088867078623,2.2973746786432487
UAV_0008,telemetry_16,267,-0.6560736594425188,-0.6567542285665494,0.6560736594425188,0.6567542285665494,-0.018669828996618378,-0.019708038481045843,-694.5992033130013,-705.005047630993,-10.405844317991637,-696.5904451269379,-700.6050455582621,-4.014600431324197,-1.8269311629338558
UAV_0008,telemetry_18,267,-0.030873825855989256,-0.008480239673475151,0.030873825855989256,0.008480239673475151,-3.087742515115358e-06,-5.6048446911010524e-06,-103.32478022361776,-103.33372512093976,-0.008944897321995882,-103.32747642691203,-103.32754442734202,-6.800042999088873e-05,-0.008804985128683034
UAV_0008,telemetry_19,267,0.6610952501123276,0.6641412772245893,-0.6610952501123276,-0.6641412772245893,0.004948707877035259,0.0046076870498137565,33505.34091217814,33507.11933136583,1.7784191876926343,33505.65470369411,33506.677960272944,1.0232565788319334,1.770208246551352
UAV_0008,telemetry_21,267,0.6494739577082322,0.6421678103765651,-0.6494739577082322,-0.6421678103765651,0.0051854936621528675,0.004238997198948627,34962.08650313309,34964.58811705149,2.5016139184008352,34962.269082798164,34963.41633711149,1.1472543133277213,1.8607967049537268
UAV_0008,telemetry_22,267,0.6309052447988994,0.6301435974596236,-0.6309052447988994,-0.6301435974596236,0.6158613593203002,0.6366302641466842,23094.172753190996,23218.002189764204,123.8294365732072,23069.153271823237,23200.36930964563,131.21603782239254,1.740747165220808
UAV_0008,telemetry_23,267,-0.8282555411459532,-0.8299393881315733,0.8282555411459532,0.8299393881315733,-0.1884961357830113,-0.18099881160077408,-17351.902463093338,-17407.883047847943,-55.98058475460493,-17352.834243084933,-17394.118546722933,-41.28430363799998,-2.349170061510768
UAV_0008,telemetry_25,267,-0.7981640966141743,-0.7881866597648406,0.7981640966141743,0.7881866597648406,-0.0058872462335133055,-0.005724226444245121,-172.86842941452562,-174.6306738181454,-1.7622444036197749,-172.60848148525605,-173.8958426587816,-1.2873611735255395,-2.260205824967302
UAV_0008,telemetry_26,267,0.7400982083183917,0.7292775765052534,-0.7400982083183917,-0.7292775765052534,0.07495797546541676,0.07176263921444911,-7468.952095238626,-7437.0894834274095,31.862611811216084,-7465.071596969991,-7448.685794349359,16.385802620632603,2.0951099486336733
UAV_0008,telemetry_28,267,-0.7361252344131772,-0.7296574490057106,0.7361252344131772,0.7296574490057106,-0.4442829909716216,-0.42258279875804,-9786.955997722402,-9920.222636984205,-133.266639261803,-9793.01233098888,-9894.131966120467,-101.11963513158662,-2.169677113398813
UAV_0009,telemetry_07,406,0.8098980379883816,0.8222785879157313,-0.8098980379883816,-0.8222785879157313,0.00032472043713545134,0.00025057929745058447,140.5912754437698,140.7631728418209,0.17189739805110094,140.59127544376977,140.68980200118932,0.09852655741954663,2.094133836482774
UAV_0009,telemetry_13,406,0.6055027571901116,0.5896026792578517,-0.6055027571901116,-0.5896026792578517,0.023751295694745402,0.021966919149493124,7132.282185181492,7143.283075155002,11.000889973509402,7131.549924065877,7139.728530089544,8.178606023666362,1.7767998473898172
UAV_0009,telemetry_15,406,0.8231726937068397,0.8555546629872465,-0.8231726937068397,-0.8555546629872465,0.5494940719338955,0.4794763567114832,50046.21648058059,50343.0078554635,296.7913748829087,50036.92727098313,50227.27934713356,190.35207615043328,2.430054219220712
UAV_0009,telemetry_16,406,-0.6513624770847609,-0.6288627709698154,0.6513624770847609,0.6288627709698154,-0.014416857211292022,-0.015146821493110406,-696.3335106993333,-705.005047630993,-8.671536931659716,-694.7472539435419,-699.7809753819199,-5.033721438378052,-1.9380800878486402
UAV_0009,telemetry_18,406,-0.14877796982758107,-0.06523774109981006,0.14877796982758107,0.06523774109981006,-1.3593668369721947e-05,-1.1767945137809659e-06,-103.23230514467478,-103.23932637488468,-0.007021230209900864,-103.24099465830444,-103.24623774371499,-0.005243085410540971,-0.4890117467284415
UAV_0009,telemetry_19,406,0.8212874348977701,0.8345612966302621,-0.8212874348977701,-0.8345612966302621,0.01207882677772857,0.009567773358567584,33505.015619239515,33511.037133230704,6.02151399118884,33504.97149237125,33509.116562272044,4.145069900790986,2.401777022813722
UAV_0009,telemetry_21,406,0.8326294223524712,0.8555100868424987,-0.8326294223524712,-0.8555100868424987,0.013005516093235844,0.011338512475981858,34961.79219561328,34968.11980728923,6.32761167595163,34961.59658878609,34966.04888730227,4.452298516182054,2.4290633379641466
UAV_0009,telemetry_22,406,0.6770062320921441,0.6630896537367434,-0.6770062320921441,-0.6630896537367434,0.5115936776541575,0.5739202509433624,22974.4224039402,23227.034454549543,252.612050609343,22992.2719641877,23167.42044100271,175.1484768150076,1.9751690155773265
UAV_0009,telemetry_23,406,-0.8510746378700641,-0.8817662265938129,0.8510746378700641,0.8817662265938129,-0.22643879084817234,-0.22182499444282297,-17395.996418908795,-17490.350725726817,-94.35430681802245,-17379.30177729364,-17456.59254213004,-77.29076483640165,-2.475567816694113
UAV_0009,telemetry_25,406,-0.7983405156223693,-0.7889865809205424,0.7983405156223693,0.7889865809205424,-0.005212303398785925,-0.004585344293604118,-171.56193787391095,-174.56990676974473,-3.007968895833784,-171.7242303568347,-173.47609989853242,-1.7518695416977152,-2.286602355365852
