channel,telemetry_01,telemetry_02,telemetry_03,telemetry_04,telemetry_05,telemetry_06,telemetry_07,telemetry_08,telemetry_09,telemetry_10,telemetry_11,telemetry_12,telemetry_13,telemetry_14,telemetry_15,telemetry_16,telemetry_17,telemetry_18,telemetry_19,telemetry_20,telemetry_21,telemetry_22,telemetry_23,telemetry_24,telemetry_25,telemetry_26,telemetry_27,telemetry_28
telemetry_11,0.16068103966215552,0.04590566439655724,,-0.09736819951992534,0.03195957313499509,0.9783152960883355,-0.9255219500751161,,-0.009489827308970456,-0.11802621449526074,1.0,-0.9775696127833642,0.8593833211727279,,-0.2900032876754956,-0.7813440691156829,,-0.17162990503859596,0.2394488109100235,,0.2435520272776125,0.779598487230788,0.14401138387904233,0.8991647393151357,-0.8034488506197934,0.3404158526618977,,-0.8512772798747362
telemetry_12,-0.13285984047980084,-0.018093399118788083,,0.12526116157483133,-0.05275861287073298,-0.9988913084971631,0.9509718637050842,,-0.027448934687344547,0.10224446249971862,-0.9775696127833642,1.0,-0.8317455012923142,,0.3636936556444181,0.7321417534746069,,0.1613897281477241,-0.16594788975701735,,-0.17007855324554377,-0.7320210669388957,-0.22637104400532165,-0.9470975986445198,0.7691554245307265,-0.33311104846012346,,0.8222251139375442
telemetry_13,0.10222393388196074,0.06645070918871754,,-0.032597336067091434,0.01778647763767287,0.8339945635316572,-0.6809973106575221,,-0.15313291385433123,-0.1772626656656569,0.8593833211727279,-0.8317455012923142,1.0,,-0.30125516424398,-0.9756418873781154,,-0.16970812411957956,0.6312898205019364,,0.6354526467039976,0.9728959828876295,0.1253418803745472,0.6454681972582086,-0.9886153862413757,0.18363267629590685,,-0.995057166293914
telemetry_14,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telemetry_15,-0.13097332045662524,0.054116385116868795,,0.163024274942079,0.15980270264734572,-0.37072252251625293,0.2530731270215389,,-0.041093496277463754,-0.06147540982872645,-0.2900032876754956,0.3636936556444181,-0.30125516424398,,1.0,0.18072902301732618,,0.16350676447570014,-0.11528801902576763,,-0.1122128514287951,-0.18524436854644694,-0.9830976575303368,-0.37329925072212733,0.32755135345494235,0.07250080272175873,,0.3155202918864502
telemetry_16,-0.08613968265520935,-0.06633715539467795,,0.00277151594804614,0.015617496342068181,-0.7347502873898234,0.5764207190166644,,0.20506398765802242,0.2158380202594009,-0.7813440691156829,0.7321417534746069,-0.9756418873781154,,0.18072902301732618,1.0,,0.15872226288081026,-0.7416771586731352,,-0.7458856769359669,-0.9915897511795957,-0.0026023989086976715,-0.5182796228940632,0.9795394468199928,-0.15749893769488965,,0.976059934991353
telemetry_17,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telemetry_18,-0.30529712746517557,-0.07882814089107341,,0.05697072712477419,-0.11920213574273872,-0.16427263193370903,0.12599348991408876,,-0.12780101128557464,0.10110375284732423,-0.17162990503859596,0.1613897281477241,-0.16970812411957956,,0.16350676447570014,0.15872226288081026,,1.0,-0.1035051337446036,,-0.10707541320255912,-0.15944699134420148,-0.1351042695728866,-0.12859978389457793,0.16460462951970853,-0.49401333050846924,,0.16690446889685626
telemetry_19,0.04424402591467575,0.11363898559833324,,0.05919114944326958,-0.1061508151260826,0.17092180073263227,-0.019915253382554007,,-0.274986661249238,-0.18355697128678697,0.2394488109100235,-0.16594788975701735,0.6312898205019364,,-0.11528801902576763,-0.7416771586731352,,-0.1035051337446036,1.0,,0.9992544122610475,0.746163772417453,-0.0047426135859958765,-0.08046131235242675,-0.6925213119707982,-0.10901089084917404,,-0.6357374497748992
telemetry_20,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telemetry_21,0.044096909250519616,0.11396731856801376,,0.0559673374447201,-0.10253718365133868,0.17510000864211486,-0.02417926803789512,,-0.2757421892694452,-0.1815865538990705,0.2435520272776125,-0.17007855324554377,0.6354526467039976,,-0.1122128514287951,-0.7458856769359669,,-0.10707541320255912,0.9992544122610475,,1.0,0.7505463383749067,-0.008526609796973167,-0.07708878966906053,-0.6963825793086542,-0.1070524212782962,,-0.6401432774538517
telemetry_22,0.09844976775941408,0.09555615904068619,,-0.00957996733970563,0.018530620302288796,0.7344771023154553,-0.5821872080640798,,-0.19019055515388067,-0.22112346608215935,0.779598487230788,-0.7320210669388957,0.9728959828876295,,-0.18524436854644694,-0.9915897511795957,,-0.15944699134420148,0.746163772417453,,0.7505463383749067,1.0,0.008028436870948412,0.5170316518571079,-0.9789828434590879,0.14530512524001526,,-0.9753006290658988
telemetry_23,0.11527168916573145,-0.06768661545345772,,-0.16358991154401933,-0.16436789526268852,0.2333420096643733,-0.1425031640975691,,0.06809386689621473,0.10470128181073723,0.14401138387904233,-0.22637104400532165,0.1253418803745472,,-0.9830976575303368,-0.0026023989086976715,,-0.1351042695728866,-0.0047426135859958765,,-0.008526609796973167,0.008028436870948412,1.0,0.2733990852493163,-0.1527768331529194,-0.10847409124367516,,-0.14015923970670768
telemetry_24,0.14553689139847,-0.008390976223434163,,-0.12723733271603713,0.06086482407031143,0.9459399921937629,-0.9457629531230723,,0.09968335536605032,-0.05388290537695847,0.8991647393151357,-0.9470975986445198,0.6454681972582086,,-0.37329925072212733,-0.5182796228940632,,-0.12859978389457793,-0.08046131235242675,,-0.07708878966906053,0.5170316518571079,0.2733990852493163,1.0,-0.5679143715821711,0.3485825606798653,,-0.6350783364718501
telemetry_25,-0.09661060370524222,-0.06666893412529874,,0.04251215071202335,0.00021901459419622924,-0.7728232532550698,0.5965030184692162,,0.18453375815693956,0.1913128373439884,-0.8034488506197934,0.7691554245307265,-0.9886153862413757,,0.32755135345494235,0.9795394468199928,,0.16460462951970853,-0.6925213119707982,,-0.6963825793086542,-0.9789828434590879,-0.1527768331529194,-0.5679143715821711,1.0,-0.1306178375983856,,0.9932689040033045
telemetry_26,0.14320339546303695,0.03144392584290699,,-0.03771733952817106,0.0128770134754782,0.32580228442421216,-0.3678004207406956,,0.13845628802636611,-0.09931643248816849,0.3404158526618977,-0.33311104846012346,0.18363267629590685,,0.07250080272175873,-0.15749893769488965,,-0.49401333050846924,-0.10901089084917404,,-0.1070524212782962,0.14530512524001526,-0.10847409124367516,0.3485825606798653,-0.1306178375983856,1.0,,-0.16677291805065259
telemetry_27,,,,,,,,,,,,,,,,,,,,,,,,,,,,
telemetry_28,-0.09481950232923554,-0.05952029544246267,,0.044196447719457806,-0.013994358098634484,-0.825346402726983,0.6623113514987645,,0.1583855902225917,0.18549616120046183,-0.8512772798747362,0.8222251139375442,-0.995057166293914,,0.3155202918864502,0.976059934991353,,0.16690446889685626,-0.6357374497748992,,-0.6401432774538517,-0.9753006290658988,-0.14015923970670768,-0.6350783364718501,0.9932689040033045,-0.16677291805065259,,1.0
